---,Actor,Location,Rotation,Scale,Meshes
Row_3588,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316883.037614,Y=409343.768526,Z=1558.630232)","(Pitch=-0.000122,Yaw=-40.000726,Roll=-89.999847)","(X=0.567146,Y=0.567146,Z=0.567146)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Brackets/SM_Pipe_Bracket_Medium_Ring.SM_Pipe_Bracket_Medium_Ring'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/Assets/Pipes/Brackets/MI_Pipes_Bracket_Rings""')))"
Row_3589,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316333.680180,Y=408918.817636,Z=1558.630232)","(Pitch=-0.000122,Yaw=139.999152,Roll=-89.999763)","(X=0.567146,Y=0.567146,Z=0.567146)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Brackets/SM_Pipe_Bracket_Medium_Ring.SM_Pipe_Bracket_Medium_Ring'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/Assets/Pipes/Brackets/MI_Pipes_Bracket_Rings""')))"
Row_3590,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316705.839706,Y=409231.096231,Z=1558.630232)","(Pitch=-0.000122,Yaw=139.999152,Roll=-89.999763)","(X=0.567146,Y=0.567146,Z=0.567146)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Brackets/SM_Pipe_Bracket_Medium_Ring.SM_Pipe_Bracket_Medium_Ring'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/Assets/Pipes/Brackets/MI_Pipes_Bracket_Rings""')))"
Row_3591,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-317198.687729,Y=409134.030467,Z=1558.594036)","(Pitch=-0.000108,Yaw=49.999815,Roll=-44.999603)","(X=1.269193,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_2m_02_.SM_Pipe_Sml_Strt_2m_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3592,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-317179.669124,Y=409078.909757,Z=1558.605266)","(Pitch=0.000239,Yaw=50.000044,Roll=90.000526)","(X=1.468829,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_2m_02_.SM_Pipe_Sml_Strt_2m_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3593,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-317076.558152,Y=409279.578889,Z=1558.594036)","(Pitch=-0.000054,Yaw=49.999785,Roll=-29.999590)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_2m_01_.SM_Pipe_Sml_Strt_2m_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3594,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-317038.255923,Y=409247.439516,Z=1558.594036)","(Pitch=0.000209,Yaw=50.000082,Roll=105.000557)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_2m_01_.SM_Pipe_Sml_Strt_2m_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3595,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316980.140033,Y=409394.485575,Z=1558.594036)","(Pitch=0.000068,Yaw=49.999785,Roll=0.000430)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_90_01_.SM_Pipe_Sml_Corner_90_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3596,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316941.837804,Y=409362.346202,Z=1558.594036)","(Pitch=0.000014,Yaw=49.999754,Roll=0.000382)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_90_02_.SM_Pipe_Sml_Corner_90_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3597,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316906.617004,Y=409365.427630,Z=1558.594036)","(Pitch=0.000014,Yaw=-40.000429,Roll=0.000382)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_4m_01_.SM_Pipe_Sml_Strt_4m_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3598,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316909.698432,Y=409400.648431,Z=1558.594036)","(Pitch=0.000068,Yaw=-40.000377,Roll=0.000430)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_4m_01_.SM_Pipe_Sml_Strt_4m_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3599,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316676.803632,Y=409172.591393,Z=1558.594036)","(Pitch=-0.000278,Yaw=-39.999700,Roll=-134.999741)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Junction_01_.SM_Pipe_Sml_Junction_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3600,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316695.205952,Y=409220.667943,Z=1558.594036)","(Pitch=0.000068,Yaw=-40.000377,Roll=0.000430)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_4m_02_.SM_Pipe_Sml_Strt_4m_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3601,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316480.713471,Y=409040.687455,Z=1558.594036)","(Pitch=-0.000431,Yaw=-39.999993,Roll=-89.999725)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Junction_01_.SM_Pipe_Sml_Junction_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3602,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316638.501404,Y=409140.452020,Z=1558.594036)","(Pitch=0.000068,Yaw=-40.000377,Roll=0.000430)","(X=0.930710,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_4m_02_.SM_Pipe_Sml_Strt_4m_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3603,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316263.139563,Y=408825.486166,Z=1558.594036)","(Pitch=0.000014,Yaw=-40.000429,Roll=0.000382)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_2m_01_.SM_Pipe_Sml_Strt_2m_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3604,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316151.314306,Y=408764.288849,Z=1558.594036)","(Pitch=-0.000406,Yaw=-40.000062,Roll=-89.999360)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_90_02_.SM_Pipe_Sml_Corner_90_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3605,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316148.232878,Y=408729.068048,Z=1558.594036)","(Pitch=-0.000406,Yaw=-40.000062,Roll=-89.999360)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_90_01_.SM_Pipe_Sml_Corner_90_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3606,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316266.220991,Y=408860.706967,Z=1558.594036)","(Pitch=0.000014,Yaw=-40.000429,Roll=0.000382)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_2m_01_.SM_Pipe_Sml_Strt_2m_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3607,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316693.005828,Y=409114.389255,Z=1588.594036)","(Pitch=-0.000328,Yaw=49.999922,Roll=-89.999634)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_45_01_.SM_Pipe_Sml_Corner_45_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3608,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316477.632044,Y=409005.466654,Z=1608.594036)","(Pitch=-0.000328,Yaw=49.999922,Roll=-89.999634)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_90_02_.SM_Pipe_Sml_Corner_90_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3609,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316477.632044,Y=409005.466654,Z=1608.594036)","(Pitch=-0.000316,Yaw=-129.999872,Roll=-89.999550)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_90_02_.SM_Pipe_Sml_Corner_90_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3610,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316493.701730,Y=408986.315540,Z=1583.594036)","(Pitch=-90.000000,Yaw=-135.000000,Roll=5.000225)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_90_02_.SM_Pipe_Sml_Corner_90_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3611,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316693.005828,Y=409114.389255,Z=1588.594036)","(Pitch=-0.000310,Yaw=-130.000353,Roll=-89.999535)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_45_01_.SM_Pipe_Sml_Corner_45_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3612,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316716.453917,Y=409086.444899,Z=1575.130291)","(Pitch=-44.999779,Yaw=-129.999429,Roll=90.000298)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_45_01_.SM_Pipe_Sml_Corner_45_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3613,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316439.329815,Y=408973.327281,Z=1558.594036)","(Pitch=0.000068,Yaw=-40.000377,Roll=0.000430)","(X=0.821821,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_4m_01_.SM_Pipe_Sml_Strt_4m_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3614,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316442.411243,Y=409008.548082,Z=1558.594036)","(Pitch=0.000396,Yaw=-39.999915,Roll=90.000534)","(X=0.821821,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_4m_01_.SM_Pipe_Sml_Strt_4m_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3615,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316512.852844,Y=409002.385226,Z=1558.594036)","(Pitch=0.000068,Yaw=139.999502,Roll=0.000430)","(X=0.901625,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_2m_02_.SM_Pipe_Sml_Strt_2m_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3616,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316616.268861,Y=409089.161533,Z=1558.594036)","(Pitch=-0.000027,Yaw=140.000311,Roll=-179.999893)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Corner_90_02_.SM_Pipe_Sml_Corner_90_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3617,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316873.251335,Y=408821.794728,Z=1558.594036)","(Pitch=0.000068,Yaw=49.999335,Roll=0.000430)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_2m_02_.SM_Pipe_Sml_Strt_2m_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3618,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316776.833216,Y=408936.701414,Z=1558.594036)","(Pitch=-0.000573,Yaw=49.999640,Roll=-59.999630)","(X=1.295861,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_2m_01_.SM_Pipe_Sml_Strt_2m_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3619,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316892.269940,Y=408876.915438,Z=1558.594036)","(Pitch=0.000068,Yaw=49.999335,Roll=0.000430)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_2m_02_.SM_Pipe_Sml_Strt_2m_02_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3620,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316795.851821,Y=408991.822124,Z=1558.594036)","(Pitch=-0.000573,Yaw=49.999640,Roll=-59.999630)","(X=1.083131,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_1m_01_.SM_Pipe_Sml_Strt_1m_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3621,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316692.124524,Y=409185.447142,Z=1558.594036)","(Pitch=-0.000278,Yaw=-39.999700,Roll=-134.999741)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Strt_20cm_01_.SM_Pipe_Sml_Strt_20cm_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_002""')))"
Row_3622,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316870.508228,Y=408825.063836,Z=1558.594158)","(Pitch=0.000062,Yaw=49.999396,Roll=0.000434)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Cap_01_.SM_Pipe_Sml_Cap_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3623,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316889.526833,Y=408880.184546,Z=1558.594036)","(Pitch=0.000062,Yaw=49.999396,Roll=0.000434)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Cap_01_.SM_Pipe_Sml_Cap_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3624,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-317195.552257,Y=409137.767179,Z=1558.594036)","(Pitch=-0.000108,Yaw=49.999815,Roll=-44.999603)","(X=1.269193,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Cap_01_.SM_Pipe_Sml_Cap_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3625,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-317176.533652,Y=409082.646469,Z=1558.605266)","(Pitch=0.000239,Yaw=50.000044,Roll=90.000526)","(X=1.468829,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Pipes/Pipes_Small_01/SM_Pipe_Sml_Cap_01_.SM_Pipe_Sml_Cap_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Pipes_Small_01_001""')))"
Row_3626,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316646.713276,Y=408711.373365,Z=1556.582073)","(Pitch=90.000000,Yaw=165.963757,Roll=78.439581)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Electrical_Structures_Panels/PalMeshes/SM_Spool_Cable_01.SM_Spool_Cable_01'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_ElectricalStructuresPanels_Crane_Cables_01_003""',MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_ElectricalStructuresPanels_Crane_Cables_01_002""',MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_ElectricalStructuresPanels_Crane_Cables_01_002""',MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/Assets/Crane/PalLitMaterial/MI_Cables_Trim_01""',MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_ElectricalStructuresPanels_Crane_Cables_01_001""')))"
Row_3627,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316863.708295,Y=408428.827852,Z=1500.801922)","(Pitch=0.000000,Yaw=-39.999994,Roll=0.000000)","(X=1.000000,Y=-1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Tarps/SM_Tarp_Rectangle_01_.SM_Tarp_Rectangle_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Crate_Tarp_01""')))"
Row_3628,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316467.513442,Y=408719.581921,Z=1500.361858)","(Pitch=0.000000,Yaw=-39.999994,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Tarps/SM_Tarp_Rectangle_01_.SM_Tarp_Rectangle_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Crate_Tarp_01""')))"
Row_3629,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-317261.569338,Y=409243.245347,Z=1500.325237)","(Pitch=0.000000,Yaw=155.435370,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Tarps/SM_Tarp_Square_01_.SM_Tarp_Square_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Crate_Tarp_01""')))"
Row_3630,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-317514.541559,Y=408956.241529,Z=1501.817669)","(Pitch=0.000000,Yaw=107.847235,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Tarps/SM_Tarp_Square_01_.SM_Tarp_Square_01_'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/PalLitMaterial/MI_pal_b00_SD_Arts_OilRig_Crate_Tarp_01""')))"
Row_3631,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-315696.099278,Y=405534.686194,Z=1602.083755)","(Pitch=-0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","()"
Row_3632,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-316725.752471,Y=408287.751403,Z=1503.427043)","(Pitch=0.000000,Yaw=50.000000,Roll=-0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/SD_Art/Oil_Rig/Assets/Catwalks/SM_Catwalk_Stairs_2M_02.SM_Catwalk_Stairs_2M_02'',Materials=(MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/Assets/Catwalks/MI_Catwalk_Beams_Painted_01""',MaterialInstanceConstant'""/Game/SD_Art/Oil_Rig/Assets/Catwalks/MI_Catwalk_Trims""')))"
